text,label,label_name
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,0,ham
2mro i am not coming to gym machan. Goodnight.,0,ham
Well its not like you actually called someone a punto. That woulda been worse.,0,ham
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1,spam
I will treasure every moment we spend together...,0,ham
Prabha..i'm soryda..realy..frm heart i'm sory,0,ham
"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",0,ham
Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,0,ham
Wot u up 2 u weirdo?,0,ham
And pls pls drink plenty plenty water,0,ham
"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",1,spam
"Sir, i am waiting for your call.",0,ham
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",0,ham
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1,spam
K come to nordstrom when you're done,0,ham
"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0,ham
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,1,spam
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,1,spam
Did u receive my msg?,0,ham
Hmm thinking lor...,0,ham
"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",1,spam
R ü comin back for dinner?,0,ham
I can ask around but there's not a lot in terms of mids up here,0,ham
No. Yes please. Been swimming?,0,ham
they released another Italian one today and it has a cosign option,0,ham
At home also.,0,ham
Too late. I said i have the website. I didn't i have or dont have the slippers,0,ham
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,1,spam
I.ll hand her my phone to chat wit u,0,ham
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,0,ham
"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",1,spam
"Its ok chikku, and its my 1 of favourite song..:-)",0,ham
Ugh. Gotta drive back to sd from la. My butt is sore.,0,ham
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,1,spam
"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt;",0,ham
Headin towards busetop,0,ham
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",0,ham
So what did the bank say about the money?,0,ham
Aight sorry I take ten years to shower. What's the plan?,0,ham
"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",0,ham
Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,0,ham
We have all rounder:)so not required:),0,ham
Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,0,ham
"Pity, * was in mood for that. So...any other suggestions?",0,ham
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1,spam
God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,0,ham
Hi dude hw r u da realy mising u today,0,ham
"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",0,ham
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,ham
U dun say so early hor... U c already then say...,0,ham
Oh k.k..where did you take test?,0,ham
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,1,spam
Oh k.i think most of wi and nz players unsold.,0,ham
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0,ham
Aight do you still want to get money,0,ham
Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,0,ham
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0,ham
Shb b ok lor... Thanx...,0,ham
"Yeah, probably earlier than that",0,ham
I'm done...,0,ham
Dude got a haircut. Now its breezy up there,0,ham
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0,ham
Yup but not studying surfing lor. I'm in e lazy mode today.,0,ham
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,1,spam
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0,ham
I can make lasagna for you... vodka...,0,ham
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0,ham
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,0,ham
Not sure I have the stomach for it ...,0,ham
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,0,ham
Still in the area of the restaurant. Ill try to come back soon,0,ham
"That's fine, I'll bitch at you about it later then",0,ham
How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,0,ham
Oh yah... We never cancel leh... Haha,0,ham
"Ya ok, then had dinner?",0,ham
Apps class varaya elaya.,0,ham
"I'm back &amp; we're packing the car now, I'll let you know if there's room",0,ham
"Lol, oh you got a friend for the dog ?",0,ham
Pls call me da. What happen.,0,ham
"Damn, can you make it tonight or do you want to just wait til tomorrow",0,ham
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,1,spam
The basket's gettin full so I might be by tonight,0,ham
K then 2marrow are you coming to class.,0,ham
I know you are. Can you pls open the back?,0,ham
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0,ham
"Oh, then your phone phoned me but it disconnected",0,ham
Good evening! this is roger. How are you?,0,ham
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",1,spam
HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,0,ham
I AM AT A PARTY WITH ALEX NICHOLS,0,ham
No just send to you. Bec you in temple na.,0,ham
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,1,spam
The bus leaves at  &lt;#&gt;,0,ham
After completed degree. There is no use in joining finance.,0,ham
Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),0,ham
Still in customer place,0,ham
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,0,ham
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0,ham
He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,0,ham
Did u download the fring app?,0,ham
A guy who gets used but is too dumb to realize it.,0,ham
"I'm back, lemme know when you're ready",0,ham
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,1,spam
You are gorgeous! keep those pix cumming :) thank you!,0,ham
No. I dont want to hear anything,0,ham
Oh...i asked for fun. Haha...take care. ü,0,ham
Thats cool. I want to please you...,0,ham
No. Thank you. You've been wonderful,0,ham
Ü dun need to pick ur gf?,0,ham
Really good:)dhanush rocks once again:),0,ham
Pls accept me for one day. Or am begging you change the number.,0,ham
"There'll be a minor shindig at my place later tonight, you interested?",0,ham
I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,0,ham
Dont show yourself. How far. Put new pictures up on facebook.,0,ham
"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",0,ham
Hey mr whats the name of that bill brison book the one about language and words,0,ham
Have you bookedthe hut? And also your time off? How are you by the way?,0,ham
Omg how did u know what I ate?,0,ham
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,0,ham
K..k:)how much does it cost?,0,ham
Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,0,ham
Ok... Let u noe when i leave my house.,0,ham
I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,0,ham
Oooh I got plenty of those!,0,ham
I want to be inside you every night...,0,ham
I am great princess! What are you thinking about me? :),0,ham
"Babe, I need your advice",0,ham
2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,1,spam
This phone has the weirdest auto correct.,0,ham
"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",0,ham
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",0,ham
Now only i reached home. . . I am very tired now. . I will come tomorro,0,ham
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",0,ham
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),0,ham
The battery is for mr adewale my uncle. Aka Egbon,0,ham
"Aight will do, thanks again for comin out",0,ham
SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!,0,ham
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0,ham
Hey tmr meet at bugis 930 ?,0,ham
Haven't left yet so probably gonna be here til dinner,0,ham
Come to medical college at 7pm ......forward it da,0,ham
"Thank you. And by the way, I just lost.",0,ham
Great comedy..cant stop laughing da:),0,ham
"K I'm leaving soon, be there a little after 9",0,ham
Ya very nice. . .be ready on thursday,0,ham
Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,0,ham
I dont want to hear philosophy. Just say what happen,0,ham
"Not yet chikku..going to room nw, i'm in bus..",0,ham
"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",0,ham
